comfort_timestamp_2022,Label,source_file,weather_timestamp,Current Weather,Temp (C),Humidity,abs_gap_minutes,IndoorTemp_F,IndoorRH_percent,IndoorRH_frac,WallTemp_F,Ambient2_F,T_external_F,RH_external_frac,RH_pred_frac,WallTemp_pred_F,BuildingHeatLoss_W,UserHeatLoss_Wm2,PhysicsVerdict
2022-03-28 23:50:08,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.866666666666666,68.54,26.9,0.26899999999999996,72,72,32.9,0.3679217867,0.09785085123191473,66.19296764596277,702.1036956521743,68.42342331421702,Good
2022-03-28 23:50:10,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.833333333333333,69.26,26.2,0.262,72,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:12,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.8,69.26,26.2,0.262,73,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:14,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.766666666666667,69.26,26.2,0.262,73,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:16,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.733333333333333,69.26,26.2,0.262,73,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:18,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.7,69.26,26.2,0.262,73,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:20,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.666666666666667,69.26,26.2,0.262,73,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:22,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.633333333333334,69.26,26.2,0.262,90,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:24,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.6,69.26,26.1,0.261,90,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:26,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.566666666666666,69.26,26.1,0.261,73,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:28,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.533333333333333,69.26,26.1,0.261,72,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:31,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.483333333333333,69.26,26.2,0.262,72,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:33,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.45,69.26,26.2,0.262,73,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:35,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.416666666666667,69.26,26.2,0.262,73,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:37,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.383333333333334,69.26,26.2,0.262,72,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:39,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.35,69.26,26.2,0.262,73,73,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:41,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.316666666666666,69.26,26.2,0.262,73,72,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:43,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.283333333333333,69.26,26.2,0.262,72,73,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:45,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.25,69.26,26.2,0.262,73,73,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:47,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.216666666666667,69.26,26.2,0.262,73,73,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:49,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.183333333333334,69.26,26.2,0.262,73,73,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:51,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.15,69.26,26.2,0.262,72,73,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:53,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.116666666666666,69.26,26.2,0.262,72,73,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:55,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.083333333333333,69.26,26.2,0.262,72,73,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:50:57,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.05,69.44,26.2,0.262,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:50:59,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,4.016666666666667,69.26,26.2,0.262,72,73,32.9,0.3679217867,0.09546527681991901,66.86555285093166,716.2876086956519,66.69789378203193,Good
2022-03-28 23:51:01,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.9833333333333334,69.44,26.3,0.263,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:03,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.95,69.44,26.3,0.263,73,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:05,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.9166666666666665,69.44,26.2,0.262,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:07,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.8833333333333333,69.44,26.2,0.262,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:09,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.85,69.44,26.2,0.262,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:11,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.816666666666667,69.44,26.2,0.262,73,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:13,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.783333333333333,69.44,26.2,0.262,73,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:15,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.75,69.44,26.2,0.262,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:17,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.716666666666667,69.44,26.2,0.262,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:19,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.683333333333333,69.44,26.2,0.262,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:21,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.65,69.44,26.2,0.262,73,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:23,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.6166666666666667,69.44,26.1,0.261,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:25,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.5833333333333335,69.44,26.1,0.261,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:28,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.533333333333333,69.44,26.1,0.261,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:30,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.5,69.44,26.1,0.261,73,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:32,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.466666666666667,69.44,26.1,0.261,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-03-28 23:51:34,Good,March28Data_W_IRRA(in).csv,2022-03-28 23:55:00,Clear,0.5,36.79217867,3.433333333333333,69.44,26.1,0.261,72,73,32.9,0.3679217867,0.09487915525601197,67.03369915217397,719.8335869565223,66.2658380450435,Good
2022-04-02 12:45:01,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.983333333333333,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:03,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.95,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:05,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.916666666666666,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:07,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.883333333333333,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:09,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.85,68.18,45.2,0.452,67,70,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:45:11,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.816666666666666,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:13,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.783333333333333,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:15,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.75,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:17,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.716666666666667,68.18,45.2,0.452,67,70,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:45:19,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.683333333333334,68.18,45.2,0.452,67,70,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:45:21,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.65,68.18,45.2,0.452,67,69,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:45:23,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.616666666666667,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:25,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.583333333333334,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:27,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.55,68.36,45.2,0.452,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:29,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.516666666666667,68.36,45.2,0.452,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:31,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.483333333333333,68.36,45.2,0.452,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:33,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.45,68.18,45.1,0.451,67,69,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:45:35,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.416666666666666,68.36,45.2,0.452,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:37,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.383333333333333,68.36,45.2,0.452,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:39,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.35,68.36,45.2,0.452,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:41,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.316666666666666,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:43,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.283333333333333,68.18,45.2,0.452,67,69,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:45:45,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.25,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:47,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.216666666666667,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:49,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.183333333333334,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:51,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.15,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:53,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.116666666666667,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:55,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.083333333333334,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:45:57,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.05,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:00,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,9.0,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:02,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.966666666666667,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:04,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.933333333333334,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:06,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.9,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:08,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.866666666666667,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:10,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.833333333333334,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:12,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.8,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:14,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.766666666666667,68.18,45.2,0.452,67,69,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:46:16,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.733333333333333,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:18,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.7,68.18,45.2,0.452,67,70,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:46:20,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.666666666666666,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:22,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.633333333333333,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:24,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.6,68.36,45.3,0.45299999999999996,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:26,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.566666666666666,68.36,45.3,0.45299999999999996,67,70,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:28,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.533333333333333,68.36,45.2,0.452,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:30,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.5,68.36,45.2,0.452,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:32,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.466666666666667,68.36,45.2,0.452,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:34,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.433333333333334,68.18,45.1,0.451,67,69,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:46:36,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.4,68.36,45.2,0.452,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:38,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.366666666666667,68.36,45.1,0.451,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:40,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.333333333333334,68.18,44.9,0.449,67,69,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:46:42,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.3,68.36,44.9,0.449,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:44,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.266666666666667,68.36,44.9,0.449,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:46,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.233333333333333,68.36,44.8,0.44799999999999995,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:48,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.2,68.18,44.7,0.447,67,69,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:46:50,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.166666666666666,68.36,44.8,0.44799999999999995,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:52,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.133333333333333,68.36,44.7,0.447,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:54,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.1,68.36,44.7,0.447,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:46:56,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.066666666666666,68.18,44.6,0.446,67,69,51.08,0.3459220086,0.18788875157113002,67.05389861801243,336.86793478260876,66.99454106797099,Good
2022-04-02 12:46:58,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,8.033333333333333,68.36,44.8,0.44799999999999995,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:47:01,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,7.983333333333333,68.36,44.8,0.44799999999999995,67,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
2022-04-02 12:47:03,Cold,March28Data_W_IRRA(in).csv,2022-04-02 12:55:00,Clear,10.6,34.59220086,7.95,68.36,44.8,0.44799999999999995,68,69,51.08,0.3459220086,0.18672984428455053,67.22204491925461,340.4139130434771,66.56507020709088,Good
